userId,selectedIndustry1,selectedIndustry2,selectedIndustry3,responseToQuestion1,responseToQuestion2,responseToQuestion3,responseToQuestion4,responseToQuestion5,responseToQuestion6,responseToQuestion7,responseToQuestion8,responseToQuestion9,responseToQuestion10,responseToQuestion11,responseToQuestion12,responseToQuestion13,responseToQuestion14,responseToQuestion15,responseToQuestion16,responseToQuestion17,responseToQuestion18,responseToQuestion19,responseToQuestion20,selectedIndustry4,selectedIndustry5
jndeccm2s2,Food and Beverage,Advertising,Waste Management and Environmental Services,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption2,Animal Health,Hospitality and Tourism
qnuwtd8a9f,Waste Management and Environmental Services,Government and Public Administration,,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption2,,
yz0xgc604w,Government and Public Administration,Education and Training,Consumer Goods and Retail,ResponseOption2,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption2,Healthcare and Pharmaceuticals,
e1jc3fu1ez,Gaming and Interactive Entertainment,Healthcare and Pharmaceuticals,,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption2,ResponseOption3,,
g58wba0v5i,Healthcare and Pharmaceuticals,Government and Public Administration,,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption3,,
xyuupv1id1,Government and Public Administration,Chemicals,Wellness,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption2,Entertainment and Media,
12qr9yn9r6,Entertainment and Media,Catering,Healthcare and Pharmaceuticals,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption2,,
26l3ovb2z3,Manufacturing and Industrial,Advertising,Aerospace,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption2,Consumer Goods and Retail,Professional Services
a5to3dvby9,Construction and Engineering,Advertising,Agriculture and Farming,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption3,,
8ee5jjgg28,Mining and Extraction,Food and Beverage,Manufacturing and Industrial,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption1,Animal Health,
acmbdym1be,Wellness,Agriculture and Farming,Manufacturing and Industrial,ResponseOption2,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption1,,
r6idrzemp2,Waste Management and Environmental Services,,,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption2,,
b8nnvvdhn0,Advertising,Nonprofit and Philanthropy,Animal Health,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption2,Energy and Utilities,Renewable Energy
9qj988nfo8,Healthcare and Pharmaceuticals,Entertainment and Media,Nonprofit and Philanthropy,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption3,ResponseOption3,,
xdncm8jxym,Telecommunications,Waste Management and Environmental Services,Advertising,ResponseOption1,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption3,Construction and Engineering,
mggyfn8wks,Entertainment and Media,Energy and Utilities,Transportation and Logistics,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption2,Nonprofit and Philanthropy,Waste Management and Environmental Services
1c815itf3d,Consumer Goods and Retail,Waste Management and Environmental Services,,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption2,ResponseOption1,,
lokf4fhrsu,Government and Public Administration,Agriculture and Farming,,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption2,,
8rf901zpb1,Advertising,Automotive,Construction and Engineering,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption2,,
dqnromlwlj,Wellness,Telecommunications,Aerospace,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption3,Travel and Aviation,
p1h9j081n8,Renewable Energy,,,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption1,,
p1r7n7ut96,Manufacturing and Industrial,Education and Training,Advertising,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption1,,
eg1d337her,Wellness,Waste Management and Environmental Services,Aerospace,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption2,Mining and Extraction,Banking and Finance
urr1xnoan0,Hospitality and Tourism,,,ResponseOption1,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption3,,
1bnx1233p6,Entertainment and Media,Automotive,Manufacturing and Industrial,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption3,Education and Training,Advertising
o4tc1hjn42,Construction and Engineering,Entertainment and Media,,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption1,,
57u4ofptg6,Mining and Extraction,Entertainment and Media,,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption2,,
7iykexhhyp,Transportation and Logistics,Education and Training,Nonprofit and Philanthropy,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption3,Renewable Energy,Gaming and Interactive Entertainment
k1s87wb3g8,Animal Health,Food and Beverage,Agriculture and Farming,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption2,,
y2f0m90sxo,Renewable Energy,Oil & Gas,Advertising,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption2,,
lusg0tx2ww,Energy and Utilities,,,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption1,,
s5b7bnz241,Telecommunications,,,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption2,ResponseOption2,,
u9hoh55o0e,Entertainment and Media,Telecommunications,Aerospace,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption2,,
u5wm2mv8qm,Mining and Extraction,,,ResponseOption1,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption2,,
rypv7k2grq,Entertainment and Media,,,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption3,,
vj3532s4sa,Information Technology and Services,,,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption3,ResponseOption3,,
zcl6ondxun,Telecommunications,Wellness,,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption1,,
c597rzjdlf,Gaming and Interactive Entertainment,Manufacturing and Industrial,Education and Training,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption1,Telecommunications,
tycl25m34k,Energy and Utilities,Renewable Energy,,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption1,,
8lzmnxjzhz,Renewable Energy,Real Estate and Property,,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption2,ResponseOption3,,
l8h2efzji3,Catering,,,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption2,,
f43sc9xqui,Energy and Utilities,Nonprofit and Philanthropy,Professional Services,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption1,,
lmkgn7v761,Automotive,Renewable Energy,Education and Training,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption1,ResponseOption2,,
vun77hsqkw,Transportation and Logistics,Healthcare and Pharmaceuticals,Energy and Utilities,ResponseOption3,ResponseOption2,ResponseOption3,ResponseOption3,ResponseOption2,ResponseOption1,ResponseOption1,ResponseOption2,ResponseOption3,ResponseOption2,ResponseOption2,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption1,ResponseOption1,ResponseOption3,ResponseOption3,ResponseOption3,ResponseOption2,,
